,Unnamed: 0.1,Unnamed: 0,Image_Name,X1,Y1
61,61,61,038_07_right.png,0.4974418604651159,0.3656666666666676
62,62,62,038_08_left.png,0.7045238095238089,0.3890624999999996
64,64,64,038_09_left.png,0.7580952380952375,0.4181818181818185
65,65,65,038_09_right.png,0.6211363636363633,0.3790322580645161
66,66,66,038_10_left.png,0.7704761904761908,0.4166666666666667
67,67,67,038_10_right.png,0.6181818181818179,0.3946666666666658
68,68,68,038_11_left.png,0.6857142857142859,0.4209090909090905
69,69,69,038_11_right.png,0.5669767441860464,0.3729999999999999
70,70,70,038_12_left.png,0.6816666666666665,0.4209090909090905
71,71,71,038_12_right.png,0.5047727272727268,0.3735483870967737
73,73,73,016_01_right.png,0.5397142857142854,0.4599999999999997
74,74,74,016_02_left.png,0.6794871794871795,0.4376666666666665
75,75,75,016_02_right.png,0.5681818181818182,0.4193548387096774
76,76,76,016_03_left.png,0.6751282051282047,0.4793750000000001
78,78,78,016_04_left.png,0.6071794871794873,0.3966666666666668
79,79,79,016_04_right.png,0.4502941176470589,0.3763333333333331
80,80,80,016_05_left.png,0.5487499999999997,0.424333333333333
81,81,81,016_05_right.png,0.4032352941176464,0.4961290322580644
82,82,82,016_06_left.png,0.5528205128205129,0.4412903225806454
83,83,83,016_06_right.png,0.4202857142857137,0.4861290322580643
84,84,84,016_07_left.png,0.6038461538461541,0.3458620689655173
87,87,87,016_08_right.png,0.5233333333333328,0.4979999999999999
88,88,88,016_09_left.png,0.7174358974358979,0.3248275862068961
89,89,89,016_09_right.png,0.5714285714285714,0.3471428571428571
90,90,90,016_10_left.png,0.7028205128205135,0.455161290322581
91,91,91,016_10_right.png,0.5730303030303038,0.5415625000000004
93,93,93,016_11_right.png,0.4745454545454553,0.5212121212121209
95,95,95,016_12_right.png,0.461212121212122,0.5200000000000002
97,97,97,010_01_right.png,0.5328947368421053,0.3711111111111115
99,99,99,010_02_right.png,0.609473684210527,0.3685714285714283
101,101,101,010_03_right.png,0.5455263157894742,0.3625000000000002
102,102,102,010_04_left.png,0.6676315789473686,0.4380645161290327
103,103,103,010_04_right.png,0.5307692307692304,0.375
105,105,105,010_05_right.png,0.4784999999999996,0.3642857142857139
106,106,106,010_06_left.png,0.6047368421052637,0.4380645161290327
107,107,107,010_06_right.png,0.476153846153846,0.41448275862069
108,108,108,010_07_left.png,0.6415384615384611,0.4619354838709675
109,109,109,010_07_right.png,0.5123684210526323,0.4099999999999995
110,110,110,010_08_left.png,0.6765789473684205,0.4703225806451617
111,111,111,010_08_right.png,0.5742105263157893,0.3935714285714289
112,112,112,010_09_left.png,0.7323684210526311,0.4619354838709675
113,113,113,010_09_right.png,0.6197368421052635,0.4010344827586205
117,117,117,010_11_right.png,0.5284210526315786,0.3844827586206898
118,118,118,010_12_left.png,0.6526315789473687,0.4309677419354843
119,119,119,010_12_right.png,0.5228205128205125,0.3979310344827583
120,120,120,006_01_left.png,0.7190697674418608,0.4074074074074074
121,121,121,006_01_right.png,0.581081081081081,0.3406666666666666
122,122,122,006_02_left.png,0.7340476190476186,0.4114285714285718
123,123,123,006_02_right.png,0.5986486486486481,0.3683333333333337
124,124,124,006_03_left.png,0.7117073170731709,0.3742857142857139
125,125,125,006_03_right.png,0.5465789473684206,0.3176666666666667
126,126,126,006_04_left.png,0.691707317073171,0.375555555555555
127,127,127,006_04_right.png,0.5407894736842108,0.369032258064516
130,130,130,006_06_left.png,0.6197560975609763,0.3625925925925923
132,132,132,006_07_left.png,0.6680952380952382,0.3765384615384612
133,133,133,006_07_right.png,0.5034210526315789,0.3887096774193552
134,134,134,006_08_left.png,0.6929268292682933,0.4025000000000003
135,135,135,006_08_right.png,0.5602702702702708,0.380322580645161
136,136,136,006_09_left.png,0.7321428571428571,0.3837037037037042
138,138,138,006_10_left.png,0.7234146341463421,0.412592592592592
139,139,139,006_10_right.png,0.5964864864864863,0.4281249999999996
140,140,140,006_11_left.png,0.6970731707317069,0.4270370370370371
142,142,142,006_12_left.png,0.6821951219512202,0.4350000000000001
144,144,144,021_01_left.png,0.6258536585365859,0.434516129032258
145,145,145,021_01_right.png,0.5352941176470585,0.369230769230769
146,146,146,021_02_left.png,0.6392682926829263,0.4140625
147,147,147,021_02_right.png,0.578125,0.3376923076923077
148,148,148,021_03_left.png,0.6097499999999997,0.400967741935484
149,149,149,021_03_right.png,0.5393939393939398,0.3492307692307697
150,150,150,021_04_left.png,0.5504878048780486,0.4051612903225807
151,151,151,021_04_right.png,0.4539393939393945,0.3362962962962967
153,153,153,021_05_right.png,0.3999999999999996,0.345925925925926
154,154,154,021_06_left.png,0.5282926829268298,0.4534374999999997
155,155,155,021_06_right.png,0.4165624999999995,0.3666666666666668
156,156,156,021_07_left.png,0.5695121951219517,0.4245161290322579
158,158,158,021_08_left.png,0.6147619047619046,0.4193749999999996
159,159,159,021_08_right.png,0.5384375000000006,0.3338461538461541
161,161,161,021_09_right.png,0.5838709677419363,0.3638461538461541
162,162,162,021_10_left.png,0.64225,0.4368749999999997
164,164,164,021_11_left.png,0.5987499999999997,0.4574999999999996
165,165,165,021_11_right.png,0.5071875000000006,0.3803846153846149
166,166,166,021_12_left.png,0.5609756097560976,0.456774193548387
168,168,168,067_01_left.png,0.6858974358974359,0.4516129032258064
170,170,170,067_02_left.png,0.6934146341463416,0.4743750000000002
172,172,172,067_03_left.png,0.6477500000000006,0.4699999999999998
174,174,174,067_04_left.png,0.6142499999999999,0.4609999999999994
175,175,175,067_04_right.png,0.5020588235294116,0.5053846153846149
176,176,176,067_05_left.png,0.6133333333333337,0.4740000000000009
177,177,177,067_05_right.png,0.5085294117647065,0.5149999999999995
178,178,178,067_06_left.png,0.6022499999999994,0.4825806451612897
179,179,179,067_06_right.png,0.4688235294117646,0.4878571428571437
180,180,180,067_07_left.png,0.6379487179487179,0.4922580645161287
181,181,181,067_07_right.png,0.55,0.492962962962963
183,183,183,067_09_right.png,0.6244117647058829,0.4574074074074082
184,184,184,067_10_left.png,0.7033333333333335,0.4984374999999996
185,185,185,067_10_right.png,0.6039393939393941,0.5325000000000009
186,186,186,067_11_left.png,0.6597435897435903,0.4671874999999996
187,187,187,067_11_right.png,0.5620588235294122,0.5200000000000001
188,188,188,067_12_left.png,0.6189743589743586,0.5040624999999999
189,189,189,067_12_right.png,0.5105555555555554,0.4935714285714283
190,190,190,090_01_left.png,0.6781132075471697,0.5535135135135132
191,191,191,090_01_right.png,0.5138775510204083,0.5355263157894735
192,192,192,090_02_left.png,0.7130188679245287,0.5450000000000003
193,193,193,090_02_right.png,0.6050000000000004,0.4864864864864865
194,194,194,090_03_left.png,0.6492452830188684,0.5402631578947369
195,195,195,090_03_right.png,0.4927083333333328,0.4886842105263156
197,197,197,090_04_right.png,0.4322448979591838,0.4726315789473686
198,198,198,090_05_left.png,0.5096296296296293,0.5378947368421052
201,201,201,090_06_right.png,0.4048000000000001,0.5297368421052631
202,202,202,090_07_left.png,0.6188888888888892,0.5731578947368421
203,203,203,090_07_right.png,0.4489999999999998,0.5451351351351348
204,204,204,090_08_left.png,0.6649056603773587,0.5444736842105262
205,205,205,090_08_right.png,0.5006122448979586,0.5192105263157892
206,206,206,090_09_left.png,0.7288888888888891,0.5662162162162159
207,207,207,090_09_right.png,0.6104081632653067,0.5167567567567569
209,209,209,090_10_right.png,0.4708510638297871,0.5748717948717945
210,210,210,090_11_left.png,0.6959999999999995,0.6205128205128202
211,211,211,090_11_right.png,0.4908163265306124,0.5430555555555558
212,212,212,090_12_left.png,0.6301851851851846,0.6344736842105266
213,213,213,090_12_right.png,0.4646000000000003,0.5575675675675674
214,214,214,008_01_left.png,0.6325999999999999,0.5037142857142856
215,215,215,008_01_right.png,0.511463414634147,0.423448275862069
216,216,216,008_02_left.png,0.6482000000000006,0.4305714285714284
217,217,217,008_02_right.png,0.5449999999999997,0.2844444444444447
219,219,219,008_03_right.png,0.4580952380952383,0.3021428571428574
220,220,220,008_04_left.png,0.5794117647058826,0.4357142857142857
221,221,221,008_04_right.png,0.3961904761904758,0.3325925925925922
222,222,222,008_05_left.png,0.5276470588235299,0.4505714285714288
223,223,223,008_05_right.png,0.3630952380952381,0.3323076923076918
225,225,225,008_06_right.png,0.3687804878048781,0.3517857142857141
226,226,226,008_07_left.png,0.5753999999999997,0.4614285714285716
227,227,227,008_07_right.png,0.4438095238095235,0.3566666666666665
228,228,228,008_08_left.png,0.6075999999999999,0.4688571428571427
229,229,229,008_08_right.png,0.49952380952381,0.3711111111111115
230,230,230,008_09_left.png,0.6909803921568629,0.4533333333333331
232,232,232,008_10_left.png,0.6865999999999997,0.5011428571428569
233,233,233,008_10_right.png,0.5511904761904757,0.375
234,234,234,008_11_left.png,0.6313725490196076,0.48
235,235,235,008_11_right.png,0.5107317073170731,0.3839285714285714
236,236,236,008_12_left.png,0.5802040816326532,0.4467647058823529
237,237,237,008_12_right.png,0.4530952380952374,0.3544827586206897
238,238,238,099_01_left.png,0.7474999999999999,0.3662962962962958
239,239,239,099_01_right.png,0.5909090909090909,0.4245161290322589
240,240,240,099_02_left.png,0.782765957446809,0.396551724137931
241,241,241,099_02_right.png,0.6117777777777772,0.4181249999999998
242,242,242,099_03_left.png,0.7422916666666666,0.3839285714285714
243,243,243,099_03_right.png,0.524130434782609,0.4181249999999998
244,244,244,099_04_left.png,0.7120408163265304,0.451333333333334
245,245,245,099_04_right.png,0.4731914893617023,0.4330303030303036
246,246,246,099_05_left.png,0.6616326530612248,0.4489655172413787
247,247,247,099_05_right.png,0.4091666666666664,0.4554545454545446
248,248,248,099_06_left.png,0.6364583333333336,0.4585714285714277
249,249,249,099_06_right.png,0.4052173913043475,0.4547058823529405
251,251,251,099_07_right.png,0.4806521739130437,0.4500000000000007
252,252,252,099_08_left.png,0.7420408163265308,0.4410000000000006
253,253,253,099_08_right.png,0.5519999999999995,0.385588235294118
254,254,254,099_09_left.png,0.7474999999999999,0.4127586206896561
255,255,255,099_09_right.png,0.5828888888888893,0.4051515151515152
256,256,256,099_10_left.png,0.7529166666666663,0.4010714285714292
257,257,257,099_10_right.png,0.5560869565217388,0.4854545454545449
258,258,258,099_11_left.png,0.7199999999999994,0.4942857142857134
259,259,259,099_11_right.png,0.4958139534883719,0.4450000000000003
260,260,260,099_12_left.png,0.6757446808510637,0.4242857142857141
263,263,263,018_01_right.png,0.4730303030303034,0.3678571428571432
264,264,264,018_02_left.png,0.7430769230769235,0.4335294117647061
265,265,265,018_02_right.png,0.5488235294117655,0.4016000000000008
268,268,268,018_04_left.png,0.6599999999999996,0.3544117647058827
270,270,270,018_05_left.png,0.5970270270270264,0.4519444444444439
271,271,271,018_05_right.png,0.4472972972972976,0.4137931034482758
273,273,273,018_06_right.png,0.4707894736842101,0.4377777777777775
274,274,274,018_07_left.png,0.6652777777777774,0.4783333333333341
275,275,275,018_07_right.png,0.5070270270270267,0.4146428571428576
276,276,276,018_08_left.png,0.7233333333333339,0.4994285714285719
277,277,277,018_08_right.png,0.5555263157894741,0.4578571428571426
278,278,278,018_09_left.png,0.7413513513513516,0.4671428571428578
280,280,280,018_10_left.png,0.7258333333333332,0.3978125000000005
281,281,281,018_10_right.png,0.5850000000000001,0.4425925925925921
283,283,283,018_11_right.png,0.5439473684210531,0.660499999999999
284,284,284,018_12_left.png,0.6708571428571434,0.4731428571428572
285,285,285,018_12_right.png,0.4813157894736847,0.5382142857142854
287,287,287,024_01_right.png,0.464242424242424,0.4432352941176468
288,288,288,024_02_left.png,0.6613953488372093,0.4672727272727269
289,289,289,024_02_right.png,0.5236363636363628,0.4436363636363632
291,291,291,024_03_right.png,0.4491428571428579,0.4202941176470586
292,292,292,024_04_left.png,0.5864285714285713,0.4932352941176474
293,293,293,024_04_right.png,0.4272222222222221,0.3590909090909089
294,294,294,024_05_left.png,0.5465853658536591,0.4944117647058824
295,295,295,024_05_right.png,0.3947058823529416,0.4024242424242424
296,296,296,024_06_left.png,0.530731707317073,0.4762500000000003
297,297,297,024_06_right.png,0.3861111111111104,0.3931250000000004
298,298,298,024_07_left.png,0.5978571428571432,0.4891176470588234
299,299,299,024_07_right.png,0.4318918918918923,0.3972727272727276
300,300,300,024_08_left.png,0.6504651162790704,0.4900000000000001
301,301,301,024_08_right.png,0.4491428571428579,0.3863636363636363
302,302,302,024_09_left.png,0.6644186046511626,0.4761764705882352
303,303,303,024_09_right.png,0.5472727272727274,0.4142424242424238
305,305,305,024_10_right.png,0.5039393939393938,0.4300000000000001
306,306,306,024_11_left.png,0.6004761904761912,0.5311764705882354
307,307,307,024_11_right.png,0.4524242424242426,0.4158823529411761
308,308,308,024_12_left.png,0.5997674418604656,0.5308571428571432
309,309,309,024_12_right.png,0.4287878787878781,0.423529411764706
310,310,310,052_01_left.png,0.6725490196078434,0.4802631578947368
311,311,311,052_01_right.png,0.5276190476190482,0.4555172413793096
312,312,312,052_02_left.png,0.6964705882352937,0.4859999999999999
313,313,313,052_02_right.png,0.5497500000000002,0.4096774193548383
314,314,314,052_03_left.png,0.6588461538461536,0.4902500000000003
315,315,315,052_03_right.png,0.4867500000000007,0.4537499999999994
318,318,318,052_05_left.png,0.5620000000000005,0.4751219512195126
319,319,319,052_05_right.png,0.3676190476190475,0.4445161290322572
320,320,320,052_06_left.png,0.5492156862745097,0.5019999999999996
322,322,322,052_07_left.png,0.6184000000000003,0.5141463414634142
323,323,323,052_07_right.png,0.4390243902439024,0.4728124999999998
324,324,324,052_08_left.png,0.6712,0.5195238095238094
325,325,325,052_08_right.png,0.4887804878048785,0.4638709677419353
326,326,326,052_09_left.png,0.6998000000000002,0.5185714285714279
327,327,327,052_09_right.png,0.5267499999999998,0.4533333333333341
328,328,328,052_10_left.png,0.7075999999999999,0.5309756097560971
329,329,329,052_10_right.png,0.5469230769230765,0.4945161290322575
330,330,330,052_11_left.png,0.6686000000000001,0.5214285714285709
331,331,331,052_11_right.png,0.4812820512820508,0.4832258064516135
332,332,332,052_12_left.png,0.6334693877551024,0.5442857142857146
333,333,333,052_12_right.png,0.4451219512195122,0.4653124999999996
334,334,334,091_01_left.png,0.6689583333333337,0.482424242424242
335,335,335,091_01_right.png,0.5220930232558136,0.4378124999999997
337,337,337,091_02_right.png,0.6426829268292689,0.4445454545454542
339,339,339,091_03_right.png,0.5642857142857141,0.4556250000000004
340,340,340,091_04_left.png,0.6569387755102041,0.4690909090909088
341,341,341,091_04_right.png,0.5190243902439018,0.4584374999999996
343,343,343,091_05_right.png,0.4788095238095241,0.4685294117647061
344,344,344,091_06_left.png,0.6012244897959179,0.502121212121212
346,346,346,091_07_left.png,0.6622448979591834,0.4981818181818181
347,347,347,091_07_right.png,0.5128571428571433,0.4693939393939397
348,348,348,091_08_left.png,0.7068750000000001,0.505294117647059
350,350,350,091_09_left.png,0.7659183673469382,0.4865624999999998
351,351,351,091_09_right.png,0.6402500000000003,0.4654545454545458
352,352,352,091_10_left.png,0.7685714285714291,0.5084848484848485
354,354,354,091_11_left.png,0.7091836734693877,0.4848484848484848
355,355,355,091_11_right.png,0.57975,0.4541176470588234
357,357,357,091_12_right.png,0.503170731707317,0.4502941176470589
358,358,358,002_01_left.png,0.7333333333333333,0.4636363636363639
359,359,359,002_01_right.png,0.6428260869565215,0.3856666666666664
360,360,360,002_02_left.png,0.7180000000000001,0.4387500000000006
362,362,362,002_03_left.png,0.6593333333333337,0.4416129032258064
364,364,364,002_04_left.png,0.6304444444444446,0.3700000000000009
365,365,365,002_04_right.png,0.5221276595744685,0.3929629629629634
366,366,366,002_05_left.png,0.578043478260869,0.4196875000000002
367,367,367,002_05_right.png,0.4548936170212765,0.4060000000000002
368,368,368,002_06_left.png,0.6074468085106386,0.4184374999999996
369,369,369,002_06_right.png,0.4723404255319146,0.4572413793103445
370,370,370,002_07_left.png,0.6344444444444447,0.2622580645161289
371,371,371,002_07_right.png,0.516363636363637,0.2096428571428573
372,372,372,002_08_left.png,0.6913043478260872,0.4140625
374,374,374,002_09_left.png,0.7617021276595747,0.4360606060606056
375,375,375,002_09_right.png,0.6321276595744677,0.4227586206896548
376,376,376,002_10_left.png,0.731777777777778,0.4709374999999998
377,377,377,002_10_right.png,0.6108333333333332,0.4896666666666666
379,379,379,002_11_right.png,0.5629787234042549,0.476666666666667
380,380,380,002_12_left.png,0.6339130434782614,0.4628125
381,381,381,002_12_right.png,0.5168750000000001,0.4636666666666675
384,384,384,093_02_left.png,0.742678571428571,0.555641025641026
386,386,386,093_03_left.png,0.6717543859649127,0.5829999999999999
387,387,387,093_03_right.png,0.5202040816326532,0.5511428571428577
388,388,388,093_04_left.png,0.6181818181818182,0.5712500000000006
389,389,389,093_04_right.png,0.4706122448979592,0.5163888888888882
390,390,390,093_05_left.png,0.5492592592592597,0.5712500000000006
391,391,391,093_05_right.png,0.4183673469387755,0.5383333333333332
392,392,392,093_06_left.png,0.5669642857142857,0.6080487804878051
393,393,393,093_06_right.png,0.4065999999999997,0.5905714285714291
394,394,394,093_07_left.png,0.6194642857142857,0.5812820512820517
395,395,395,093_07_right.png,0.4682000000000005,0.5376470588235286
396,396,396,093_08_left.png,0.6814285714285718,0.5885000000000005
397,397,397,093_08_right.png,0.5255102040816326,0.5747058823529417
398,398,398,093_09_left.png,0.7203508771929825,0.6002499999999997
399,399,399,093_09_right.png,0.5797872340425532,0.578125
400,400,400,093_10_left.png,0.7066666666666662,0.6012500000000003
404,404,404,093_12_left.png,0.6168421052631583,0.5992500000000007
405,405,405,093_12_right.png,0.4246808510638293,0.6102941176470589
406,406,406,051_01_left.png,0.6478431372549024,0.4184374999999996
407,407,407,051_01_right.png,0.650697674418605,0.3344000000000005
409,409,409,051_02_right.png,0.7113953488372087,0.285000000000001
410,410,410,051_03_left.png,0.6122000000000003,0.4375757575757575
412,412,412,051_04_left.png,0.5565999999999997,0.4627777777777784
413,413,413,051_04_right.png,0.5362222222222222,0.3581481481481487
415,415,415,051_05_right.png,0.4663636363636359,0.2846428571428581
416,416,416,051_06_left.png,0.5012000000000001,0.4744117647058822
417,417,417,051_06_right.png,0.4625000000000005,0.3337037037037034
418,418,418,051_07_left.png,0.5910204081632648,0.4757142857142851
419,419,419,051_07_right.png,0.5864444444444441,0.4164285714285723
420,420,420,051_08_left.png,0.6332000000000005,0.4439393939393932
422,422,422,051_09_left.png,0.6546000000000004,0.4757142857142851
423,423,423,051_09_right.png,0.6518604651162785,0.3625925925925933
424,424,424,051_10_left.png,0.6738,0.500571428571428
425,425,425,051_10_right.png,0.6665909090909087,0.4660714285714289
426,426,426,051_11_left.png,0.5984000000000003,0.4980000000000002
428,428,428,051_12_left.png,0.5255999999999994,0.494705882352941
429,429,429,051_12_right.png,0.5044444444444441,0.3949999999999993
430,430,430,014_01_left.png,0.6295833333333339,0.4759374999999997
432,432,432,014_02_left.png,0.7009615384615382,0.426
434,434,434,014_03_left.png,0.6356862745098042,0.445806451612903
436,436,436,014_04_left.png,0.5841666666666671,0.4912121212121214
437,437,437,014_04_right.png,0.4964444444444439,0.389642857142857
439,439,439,014_05_right.png,0.4432608695652171,0.3710714285714281
440,440,440,014_06_left.png,0.515625,0.4672727272727269
441,441,441,014_06_right.png,0.4213333333333329,0.4166666666666667
442,442,442,014_07_left.png,0.5772340425531914,0.5078125
443,443,443,014_07_right.png,0.5157777777777773,0.387307692307692
444,444,444,014_08_left.png,0.6395918367346933,0.4712121212121216
445,445,445,014_08_right.png,0.5542222222222222,0.4092307692307687
447,447,447,014_09_right.png,0.5960465116279069,0.4073076923076924
448,448,448,014_10_left.png,0.6894230769230774,0.5316216216216213
449,449,449,014_10_right.png,0.5686046511627905,0.42
450,450,450,014_11_left.png,0.6438775510204084,0.5377777777777781
452,452,452,014_12_left.png,0.6163999999999998,0.5085714285714289
453,453,453,014_12_right.png,0.5040000000000001,0.4003846153846152
454,454,454,102_01_left.png,0.6360975609756093,0.4244827586206897
455,455,455,102_01_right.png,0.5007692307692301,0.3196153846153847
456,456,456,102_02_left.png,0.6707317073170732,0.401290322580645
458,458,458,102_03_left.png,0.6302380952380959,0.4180645161290325
459,459,459,102_03_right.png,0.4951282051282052,0.2876923076923073
460,460,460,102_04_left.png,0.6012500000000003,0.3886666666666665
461,461,461,102_04_right.png,0.472439024390244,0.3188888888888894
462,462,462,102_05_left.png,0.5889189189189195,0.4330303030303027
463,463,463,102_05_right.png,0.4517777777777774,0.3445454545454547
466,466,466,102_07_left.png,0.6394736842105266,0.4551515151515155
467,467,467,102_07_right.png,0.4644186046511634,0.3687500000000003
468,468,468,102_08_left.png,0.6527500000000004,0.439375
469,469,469,102_08_right.png,0.4917948717948719,0.3735483870967745
470,470,470,102_09_left.png,0.7060975609756095,0.4293548387096775
471,471,471,102_09_right.png,0.5567499999999995,0.3553333333333332
472,472,472,102_10_left.png,0.6932500000000005,0.4800000000000004
473,473,473,102_10_right.png,0.53974358974359,0.3986666666666669
474,474,474,102_11_left.png,0.6282499999999999,0.4662499999999996
475,475,475,102_11_right.png,0.4667500000000004,0.4083870967741934
476,476,476,102_12_left.png,0.6379999999999996,0.47969696969697
477,477,477,102_12_right.png,0.4612499999999997,0.3453125000000003
479,479,479,064_01_right.png,0.4838596491228067,0.4268965517241377
480,480,480,064_02_left.png,0.729473684210526,0.4137931034482758
481,481,481,064_02_right.png,0.6471929824561401,0.3774074074074073
482,482,482,064_03_left.png,0.6524561403508772,0.452
483,483,483,064_03_right.png,0.5766071428571432,0.3851851851851843
485,485,485,064_04_right.png,0.5094736842105266,0.3821428571428567
486,486,486,064_05_left.png,0.5462068965517243,0.5012500000000006
487,487,487,064_05_right.png,0.4510714285714284,0.3785185185185195
490,490,490,064_07_left.png,0.6091228070175443,0.4987096774193542
491,491,491,064_07_right.png,0.5324999999999999,0.4146153846153835
492,492,492,064_08_left.png,0.6525000000000004,0.4615624999999994
493,493,493,064_08_right.png,0.5828571428571426,0.4080769230769236
495,495,495,064_09_right.png,0.6454545454545455,0.4246153846153854
496,496,496,064_10_left.png,0.7227586206896555,0.5157575757575752
497,497,497,064_10_right.png,0.5992592592592595,0.4911538461538454
498,498,498,064_11_left.png,0.6691228070175437,0.5496969696969692
499,499,499,064_11_right.png,0.5632727272727276,0.4607692307692315
501,501,501,064_12_right.png,0.5084210526315792,0.4968000000000006
503,503,503,085_01_right.png,0.4864864864864865,0.4446428571428567
504,504,504,085_02_left.png,0.7093478260869565,0.4272413793103443
505,505,505,085_02_right.png,0.5674285714285718,0.3951851851851857
506,506,506,085_03_left.png,0.6565217391304345,0.3928571428571428
508,508,508,085_04_left.png,0.6384444444444448,0.4244827586206897
509,509,509,085_04_right.png,0.4407894736842105,0.3282142857142856
510,510,510,085_05_left.png,0.5739999999999996,0.4471428571428565
512,512,512,085_06_left.png,0.5772727272727267,0.4568965517241379
513,513,513,085_06_right.png,0.4433333333333338,0.4477777777777768
514,514,514,085_07_left.png,0.633409090909091,0.4666666666666667
515,515,515,085_07_right.png,0.5199999999999994,0.4519230769230769
517,517,517,085_08_right.png,0.5160526315789478,0.4424999999999995
518,518,518,085_09_left.png,0.7217391304347823,0.4333333333333333
519,519,519,085_09_right.png,0.5891666666666661,0.4285185185185182
522,522,522,085_11_left.png,0.6697826086956522,0.4667741935483879
523,523,523,085_11_right.png,0.4952777777777773,0.4424999999999995
524,524,524,085_12_left.png,0.6381818181818179,0.4765625
525,525,525,085_12_right.png,0.4534210526315794,0.4362068965517233
526,526,526,097_01_left.png,0.631538461538461,0.4623529411764714
530,530,530,097_03_left.png,0.6032000000000005,0.3965624999999999
531,531,531,097_03_right.png,0.5329999999999998,0.3951612903225806
532,532,532,097_04_left.png,0.5434000000000003,0.3921875000000003
533,533,533,097_04_right.png,0.4633333333333328,0.3207142857142863
534,534,534,097_05_left.png,0.491632653061224,0.4591428571428569
535,535,535,097_05_right.png,0.3912195121951224,0.35
536,536,536,097_06_left.png,0.5189583333333339,0.4527272727272726
537,537,537,097_06_right.png,0.4325581395348842,0.390645161290323
538,538,538,097_07_left.png,0.5849999999999996,0.4506250000000005
540,540,540,097_08_left.png,0.6144897959183676,0.4153125000000006
542,542,542,097_09_left.png,0.688163265306123,0.4112500000000008
543,543,543,097_09_right.png,0.6717073170731712,0.4093333333333324
544,544,544,097_10_left.png,0.6608163265306122,0.502727272727272
545,545,545,097_10_right.png,0.6385000000000005,0.4815625000000008
546,546,546,097_11_left.png,0.6364583333333336,0.4668749999999999
547,547,547,097_11_right.png,0.557619047619048,0.4462499999999991
548,548,548,097_12_left.png,0.5795833333333332,0.4960606060606062
549,549,549,097_12_right.png,0.4820930232558144,0.4190625000000008
550,550,550,065_01_left.png,0.6941463414634141,0.3920000000000004
552,552,552,065_02_left.png,0.7069999999999993,0.3619230769230779
553,553,553,065_02_right.png,0.5919444444444445,0.2553846153846149
554,554,554,065_03_left.png,0.6855000000000004,0.3518518518518518
